SignalRecordInator saved data
note:Some example data, two channels with time.
numChannels: 2
Channels: t, AI0, AI1,
SamplingFrequency: 1000
0.071000,0.713740,1.248700
0.072000,0.707160,1.240475
0.073000,0.689394,1.232908
0.074000,0.690381,1.224354
0.075000,0.678208,1.215800
0.076000,0.653862,1.208891
0.077000,0.668996,1.200337
0.078000,0.656165,1.191454
0.079000,0.623593,1.182571
0.080000,0.628200,1.174345
0.081000,0.625896,1.165462
0.082000,0.601879,1.156579
0.083000,0.570295,1.148354
0.084000,0.577204,1.141445
0.085000,0.561083,1.132562
0.086000,0.555161,1.124008
0.087000,0.544962,1.114796
0.088000,0.538382,1.107558
0.089000,0.520615,1.099004
0.090000,0.503178,1.090779
0.091000,0.499559,1.082882
0.092000,0.479819,1.074657
0.093000,0.499559,1.066432
0.094000,0.456131,1.057549
0.095000,0.433429,1.049982
0.096000,0.426191,1.041757
0.097000,0.439022,1.032545
0.098000,0.400529,1.023662
0.099000,0.399213,1.016753
0.100000,0.361049,1.007870
0.101000,0.370261,0.999316
0.102000,0.354798,0.990761
0.103000,0.350849,0.983523
0.104000,0.316962,0.975298
0.105000,0.301499,0.965428
0.106000,0.290313,0.957203
0.107000,0.282417,0.949636
0.108000,0.263005,0.941082
0.109000,0.236685,0.933186
0.110000,0.229776,0.925619
0.111000,0.222209,0.916736
0.112000,0.216287,0.907853
0.113000,0.198521,0.898311
0.114000,0.163975,0.891402
0.115000,0.171542,0.883177
0.116000,0.168252,0.873307
0.117000,0.113967,0.865740
0.118000,0.124495,0.858502
0.119000,0.078763,0.849619
0.120000,0.091924,0.841065
0.121000,0.098504,0.832511
0.122000,0.057378,0.824944
0.123000,0.045205,0.815732
0.124000,0.033032,0.807506
0.125000,0.022175,0.800268
0.126000,0.009344,0.792372
0.127000,-0.030466,0.783160
0.128000,-0.020596,0.774935
0.129000,-0.054812,0.767697
0.130000,-0.060076,0.757498
0.131000,-0.069946,0.748286
0.132000,-0.091002,0.740061
0.133000,-0.112717,0.732823
0.134000,-0.117981,0.723940
0.135000,-0.121929,0.715385
0.136000,-0.149236,0.706502
0.137000,-0.168976,0.698606
0.138000,-0.180821,0.690710
0.139000,-0.191349,0.682156
0.140000,-0.206483,0.674589
0.141000,-0.240370,0.666035
0.142000,-0.229184,0.657152
0.143000,-0.254846,0.648598
